-0.000124	-0.016544	0.000000	15
-0.000620	-0.049632	0.000000	15
-0.001737	-0.099265	0.000000	15
-0.003722	-0.165441	0.000000	15
-0.006824	-0.248162	0.000000	15
-0.011291	-0.347426	0.000000	15
-0.017371	-0.463235	0.000000	15
-0.025313	-0.595588	0.000000	15
-0.035363	-0.744485	0.000000	15
-0.047771	-0.909926	0.000000	15
-0.062785	-1.091912	0.000000	15
-0.080653	-1.290441	0.000000	15
-0.101622	-1.505515	0.000000	15
-0.125942	-1.737132	0.000000	15
-0.153860	-1.985294	0.000000	15
-0.185625	-2.250000	0.000000	15
-0.221360	-2.514706	0.000000	15
-0.261066	-2.779412	0.000000	15
-0.304743	-3.044118	0.000000	15
-0.352390	-3.308824	0.000000	15
-0.404007	-3.573529	0.000000	15
-0.459596	-3.838235	0.000000	15
-0.519154	-4.102941	0.000000	15
-0.582684	-4.367647	0.000000	15
-0.650184	-4.632353	0.000000	15
-0.721654	-4.897059	0.000000	15
-0.797096	-5.161765	0.000000	15
-0.876507	-5.426471	0.000000	15
-0.959890	-5.691176	0.000000	15
-1.047243	-5.955882	0.000000	15
-1.138566	-6.220588	0.000000	15
-1.233860	-6.485294	0.000000	15
-1.333125	-6.750000	0.000000	15
-1.436360	-7.014706	0.000000	15
-1.543442	-7.262868	0.000000	15
-1.654122	-7.494485	0.000000	15
-1.768153	-7.709559	0.000000	15
-1.885285	-7.908088	0.000000	15
-2.005271	-8.090074	0.000000	15
-2.127863	-8.255515	0.000000	15
-2.252813	-8.404412	0.000000	15
-2.379871	-8.536765	0.000000	15
-2.508791	-8.652574	0.000000	15
-2.639324	-8.751838	0.000000	15
-2.771222	-8.834559	0.000000	15
-2.904237	-8.900735	0.000000	15
-3.038120	-8.950368	0.000000	15
-3.172624	-8.983456	0.000000	15
-3.307500	-9.000000	0.000000	15
-3.442500	-9.000000	0.000000	15
-3.577500	-9.000000	0.000000	15
-3.712500	-9.000000	0.000000	15
-3.847500	-9.000000	0.000000	15
-3.982500	-9.000000	0.000000	15
-4.117500	-9.000000	0.000000	15
-4.252500	-9.000000	0.000000	15
-4.387500	-9.000000	0.000000	15
-4.522500	-9.000000	0.000000	15
-4.657500	-9.000000	0.000000	15
-4.792500	-9.000000	0.000000	15
-4.927500	-9.000000	0.000000	15
-5.062500	-9.000000	0.000000	15
-5.197500	-9.000000	0.000000	15
-5.332500	-9.000000	0.000000	15
-5.467500	-9.000000	0.000000	15
-5.602500	-9.000000	0.000000	15
-5.737500	-9.000000	0.000000	15
-5.872500	-9.000000	0.000000	15
-6.007500	-9.000000	0.000000	15
-6.142500	-9.000000	0.000000	15
-6.277500	-9.000000	0.000000	15
-6.412500	-9.000000	0.000000	15
-6.547500	-9.000000	0.000000	15
-6.682500	-9.000000	0.000000	15
-6.817500	-9.000000	0.000000	15
-6.952500	-9.000000	0.000000	15
-7.087500	-9.000000	0.000000	15
-7.222500	-9.000000	0.000000	15
-7.357500	-9.000000	0.000000	15
-7.492500	-9.000000	0.000000	15
-7.627500	-9.000000	0.000000	15
-7.762500	-9.000000	0.000000	15
-7.897500	-9.000000	0.000000	15
-8.032500	-9.000000	0.000000	15
-8.167500	-9.000000	0.000000	15
-8.302500	-9.000000	0.000000	15
-8.437500	-9.000000	0.000000	15
-8.572500	-9.000000	0.000000	15
-8.707500	-9.000000	0.000000	15
-8.842500	-9.000000	0.000000	15
-8.977500	-9.000000	0.000000	15
-9.112500	-9.000000	0.000000	15
-9.247500	-9.000000	0.000000	15
-9.382500	-9.000000	0.000000	15
-9.517500	-9.000000	0.000000	15
-9.652500	-9.000000	0.000000	15
-9.787500	-9.000000	0.000000	15
-9.922500	-9.000000	0.000000	15
-10.057500	-9.000000	0.000000	15
-10.192500	-9.000000	0.000000	15
-10.327500	-9.000000	0.000000	15
-10.462500	-9.000000	0.000000	15
-10.597500	-9.000000	0.000000	15
-10.732500	-9.000000	0.000000	15
-10.867500	-9.000000	0.000000	15
-11.002500	-9.000000	0.000000	15
-11.137500	-9.000000	0.000000	15
-11.272500	-9.000000	0.000000	15
-11.407500	-9.000000	0.000000	15
-11.542500	-9.000000	0.000000	15
-11.677500	-9.000000	0.000000	15
-11.812500	-9.000000	0.000000	15
-11.947500	-9.000000	0.000000	15
-12.082500	-9.000000	0.000000	15
-12.217500	-9.000000	0.000000	15
