0.000169	0.022500	0.000000	15
0.000844	0.067500	0.000000	15
0.002363	0.135000	0.000000	15
0.005062	0.225000	0.000000	15
0.009281	0.337500	0.000000	15
0.015356	0.472500	0.000000	15
0.023625	0.630000	0.000000	15
0.034425	0.810000	0.000000	15
0.048094	1.012500	0.000000	15
0.064969	1.237500	0.000000	15
0.085387	1.485000	0.000000	15
0.109688	1.755000	0.000000	15
0.138206	2.047500	0.000000	15
0.171281	2.362500	0.000000	15
0.209250	2.700000	0.000000	15
0.252450	3.060000	0.000000	15
0.301050	3.420000	0.000000	15
0.355050	3.780000	0.000000	15
0.414450	4.140000	0.000000	15
0.479250	4.500000	0.000000	15
0.549450	4.860000	0.000000	15
0.625050	5.220000	0.000000	15
0.706050	5.580000	0.000000	15
0.792450	5.940000	0.000000	15
0.884250	6.300000	0.000000	15
0.981281	6.637500	0.000000	15
1.083206	6.952500	0.000000	15
1.189688	7.245000	0.000000	15
1.300388	7.515000	0.000000	15
1.414969	7.762500	0.000000	15
1.533094	7.987500	0.000000	15
1.654425	8.190000	0.000000	15
1.778625	8.370000	0.000000	15
1.905356	8.527500	0.000000	15
2.034281	8.662500	0.000000	15
2.165063	8.775000	0.000000	15
2.297363	8.865000	0.000000	15
2.430844	8.932500	0.000000	15
2.565169	8.977500	0.000000	15
2.700000	9.000000	0.000000	15
2.835000	9.000000	0.000000	15
2.970000	9.000000	0.000000	15
3.105000	9.000000	0.000000	15
3.240000	9.000000	0.000000	15
3.375000	9.000000	0.000000	15
3.510000	9.000000	0.000000	15
3.645000	9.000000	0.000000	15
3.780000	9.000000	0.000000	15
3.915000	9.000000	0.000000	15
4.050000	9.000000	0.000000	15
4.185000	9.000000	0.000000	15
4.320000	9.000000	0.000000	15
4.455000	9.000000	0.000000	15
4.590000	9.000000	0.000000	15
4.725000	9.000000	0.000000	15
4.860000	9.000000	0.000000	15
4.995000	9.000000	0.000000	15
5.130000	9.000000	0.000000	15
5.265000	9.000000	0.000000	15
5.400000	9.000000	0.000000	15
5.535000	9.000000	0.000000	15
5.670000	9.000000	0.000000	15
5.805000	9.000000	0.000000	15
5.940000	9.000000	0.000000	15
6.075000	9.000000	0.000000	15
6.210000	9.000000	0.000000	15
6.345000	9.000000	0.000000	15
6.480000	9.000000	0.000000	15
6.615000	9.000000	0.000000	15
6.750000	9.000000	0.000000	15
6.885000	9.000000	0.000000	15
7.020000	9.000000	0.000000	15
7.155000	9.000000	0.000000	15
7.290000	9.000000	0.000000	15
7.425000	9.000000	0.000000	15
7.560000	9.000000	0.000000	15
7.695000	9.000000	0.000000	15
7.830000	9.000000	0.000000	15
7.965000	9.000000	0.000000	15
8.100000	9.000000	0.000000	15
8.235000	9.000000	0.000000	15
8.370000	9.000000	0.000000	15
8.505000	9.000000	0.000000	15
8.640000	9.000000	0.000000	15
8.775000	9.000000	0.000000	15
8.910000	9.000000	0.000000	15
9.045000	9.000000	0.000000	15
9.180000	9.000000	0.000000	15
9.315000	9.000000	0.000000	15
9.450000	9.000000	0.000000	15
9.585000	9.000000	0.000000	15
9.720000	9.000000	0.000000	15
9.855000	9.000000	0.000000	15
9.990000	9.000000	0.000000	15
10.125000	9.000000	0.000000	15
10.260000	9.000000	0.000000	15
10.395000	9.000000	0.000000	15
10.530000	9.000000	0.000000	15
10.665000	9.000000	0.000000	15
10.800000	9.000000	0.000000	15
10.935000	9.000000	0.000000	15
11.070000	9.000000	0.000000	15
11.205000	9.000000	0.000000	15
11.340000	9.000000	0.000000	15
11.475000	9.000000	0.000000	15
11.610000	9.000000	0.000000	15
11.745000	9.000000	0.000000	15
11.880000	9.000000	0.000000	15
12.015000	9.000000	0.000000	15
12.150000	9.000000	0.000000	15
12.285000	9.000000	0.000000	15
12.420000	9.000000	0.000000	15
12.555000	9.000000	0.000000	15
12.690000	9.000000	0.000000	15
12.825000	9.000000	0.000000	15
12.960000	9.000000	0.000000	15
13.095000	9.000000	0.000000	15
13.230000	9.000000	0.000000	15
13.365000	9.000000	0.000000	15
13.500000	9.000000	0.000000	15
13.635000	9.000000	0.000000	15
13.770000	9.000000	0.000000	15
13.905000	9.000000	0.000000	15
14.040000	9.000000	-0.080124	15
