-0.000124	-0.016544	0.000035	15
-0.000620	-0.049632	0.000843	15
-0.001737	-0.099265	0.002661	15
-0.003722	-0.165441	0.005892	15
-0.006824	-0.248162	0.010938	15
-0.011291	-0.347426	0.018199	15
-0.017371	-0.463235	0.028072	15
-0.025313	-0.595588	0.040950	15
-0.035363	-0.744485	0.057221	15
-0.047771	-0.909926	0.077265	15
-0.062785	-1.091912	0.101455	15
-0.080653	-1.290441	0.130151	15
-0.101622	-1.505515	0.163703	15
-0.125942	-1.737132	0.202444	15
-0.153860	-1.985294	0.246690	15
-0.185625	-2.250000	0.296737	15
-0.221360	-2.514706	0.352664	15
-0.261066	-2.779412	0.414338	15
-0.304743	-3.044118	0.481611	15
-0.352390	-3.308824	0.554320	15
-0.404007	-3.573529	0.632287	15
-0.459596	-3.838235	0.715318	15
-0.519154	-4.102941	0.803205	15
-0.582684	-4.367647	0.895724	15
-0.650184	-4.632353	0.992636	15
-0.721654	-4.897059	1.093688	15
-0.797096	-5.161765	1.198608	15
-0.876507	-5.426471	1.307112	15
-0.959890	-5.691176	1.418900	15
-1.047243	-5.955882	1.533656	15
-1.138566	-6.220588	1.651047	15
-1.233860	-6.485294	1.770728	15
-1.333125	-6.750000	1.892337	15
-1.436360	-7.014706	2.015495	15
-1.543442	-7.262868	2.139668	15
-1.654122	-7.494485	2.264186	15
-1.768153	-7.709559	2.388402	15
-1.885285	-7.908088	2.511691	15
-2.005271	-8.090074	2.633457	15
-2.127863	-8.255515	2.753135	15
-2.252813	-8.404412	2.870190	15
-2.379871	-8.536765	2.984121	15
-2.508791	-8.652574	3.094465	15
-2.639324	-8.751838	3.200793	15
-2.771222	-8.834559	3.302717	15
-2.904237	-8.900735	3.399890	15
-3.038120	-8.950368	3.492003	15
-3.172624	-8.983456	3.578792	15
-3.307500	-9.000000	3.660033	15
-3.442500	-9.000000	3.735545	15
-3.577500	-9.000000	3.805251	15
-3.712500	-9.000000	3.869152	15
-3.847500	-9.000000	3.927250	15
-3.982500	-9.000000	3.979545	15
-4.117500	-9.000000	4.026038	15
-4.252500	-9.000000	4.066731	15
-4.387500	-9.000000	4.101623	15
-4.522500	-9.000000	4.130716	15
-4.657500	-9.000000	4.154010	15
-4.792500	-9.000000	4.171506	15
-4.927500	-9.000000	4.183205	15
-5.062500	-9.000000	4.189106	15
-5.197500	-9.000000	4.189210	15
-5.332500	-9.000000	4.183516	15
-5.467500	-9.000000	4.172025	15
-5.602500	-9.000000	4.154737	15
-5.737500	-9.000000	4.131650	15
-5.872500	-9.000000	4.102765	15
-6.007500	-9.000000	4.068080	15
-6.142500	-9.000000	4.027596	15
-6.277500	-9.000000	3.981310	15
-6.412500	-9.000000	3.929223	15
-6.547500	-9.000000	3.871333	15
-6.682500	-9.000000	3.807639	15
-6.817500	-9.000000	3.738141	15
-6.952500	-9.000000	3.662837	15
-7.087500	-9.000000	3.581727	15
-7.222500	-9.000000	3.494810	15
-7.357500	-9.000000	3.402086	15
-7.492500	-9.000000	3.303553	15
-7.627500	-9.000000	3.199213	15
-7.762500	-9.000000	3.089064	15
-7.897500	-9.000000	2.973109	15
-8.032500	-9.000000	2.851347	15
-8.167500	-9.000000	2.723780	15
-8.302500	-9.000000	2.590410	15
-8.437500	-9.000000	2.451240	15
-8.572500	-9.000000	2.306272	15
-8.707500	-9.000000	2.155511	15
-8.842500	-9.000000	1.998961	15
-8.977500	-9.000000	1.836628	15
-9.112500	-9.000000	1.668517	15
-9.247500	-9.000000	1.494637	15
-9.382500	-9.000000	1.314996	15
-9.517500	-9.000000	1.129604	15
-9.652500	-9.000000	0.938471	15
-9.787500	-9.000000	0.741611	15
-9.922500	-9.000000	0.539035	15
-10.057500	-9.000000	0.330761	15
-10.192500	-9.000000	0.116805	15
-10.327500	-9.000000	0.146704	15
-10.462500	-9.000000	0.378339	15
-10.597500	-9.000000	0.496017	15
-10.732500	-9.000000	0.500337	15
-10.867500	-9.000000	0.391321	15
-11.002500	-9.000000	0.168414	15
